city,name,rating,review_count,categories
Denver,Carboy Winery - Denver,4.0,80,Wine Tasting Room
Denver,Carboy Winery - Denver,4.0,80,Wine Bars
Denver,Carboy Winery - Denver,4.0,80,Gift Shops
Denver,Cuba Cuba - Castle Rock,4.0,294,Cocktail Bars
Denver,Cuba Cuba - Castle Rock,4.0,294,Cuban
Denver,Cuba Cuba - Castle Rock,4.0,294,Caribbean
Denver,Smok Barbecue,4.0,226,Barbeque
Denver,Smok Barbecue,4.0,226,Bars
Denver,Atomic Cowboy,4.0,216,Southern
Denver,Atomic Cowboy,4.0,216,Pizza
Denver,Atomic Cowboy,4.0,216,Cocktail Bars
Denver,TRVE Brewing,4.0,270,Breweries
Denver,TRVE Brewing,4.0,270,Bars
Denver,Little India Restaurant & Bar Highlands,4.0,59,Indian
Denver,Little India Restaurant & Bar Highlands,4.0,59,Buffets
Denver,Little India Restaurant & Bar Highlands,4.0,59,Wine Bars
Denver,Moxy Bar,4.0,6,Coffee & Tea
Denver,Moxy Bar,4.0,6,Breakfast & Brunch
Denver,Moxy Bar,4.0,6,Cocktail Bars
Denver,Jerry's Bar and Grill,4.0,18,Bars
Denver,Jerry's Bar and Grill,4.0,18,American (Traditional)
Denver,Garage Sale Vintage,4.5,3,Bars
Denver,Garage Sale Vintage,4.5,3,Vinyl Records
Denver,Garage Sale Vintage,4.5,3,"Used, Vintage & Consignment"
Denver,Brickstones Kitchen & Bar,4.5,3,Sports Bars
Denver,Brickstones Kitchen & Bar,4.5,3,Burgers
Denver,Brickstones Kitchen & Bar,4.5,3,Pizza
Denver,El Karajo Mexican Restaurant,4.0,212,Mexican
Denver,El Karajo Mexican Restaurant,4.0,212,Bars
Denver,La Grande Mexicana,4.0,164,Mexican
Denver,La Grande Mexicana,4.0,164,Breakfast & Brunch
Denver,La Grande Mexicana,4.0,164,Cocktail Bars
Denver,Highland Tavern,4.0,616,Bars
Denver,Highland Tavern,4.0,616,American (Traditional)
Denver,Highland Tavern,4.0,616,Breakfast & Brunch
Denver,Hamburger Mary's - Denver,4.0,216,American (Traditional)
Denver,Hamburger Mary's - Denver,4.0,216,Gay Bars
Denver,Hamburger Mary's - Denver,4.0,216,Burgers
Denver,Crow Bar,4.0,31,Bars
Denver,Narrative,4.0,187,American (New)
Denver,Narrative,4.0,187,Cocktail Bars
Denver,Narrative,4.0,187,Wine Bars
Denver,Glass Half Full Taproom,4.0,13,Bars
Denver,El Camino Community Tavern,4.0,693,Mexican
Denver,El Camino Community Tavern,4.0,693,Bars
Denver,El Camino Community Tavern,4.0,693,Breakfast & Brunch
Denver,Kavasutra Kava Bar,4.0,20,Lounges
Denver,Kavasutra Kava Bar,4.0,20,Tea Rooms
Denver,Paradise Tavern,4.0,48,Sports Bars
Denver,Paradise Tavern,4.0,48,Indian
Denver,Paradise Tavern,4.0,48,Event Planning & Services
Denver,Zokas Restaurant & Bar,4.0,186,American (New)
Denver,Zokas Restaurant & Bar,4.0,186,Bars
Denver,Tibet's Restaurant & Bar,4.0,162,Himalayan/Nepalese
Denver,Tibet's Restaurant & Bar,4.0,162,Bars
Denver,"Snooze, an A.M. Eatery",4.0,64,Breakfast & Brunch
Denver,"Snooze, an A.M. Eatery",4.0,64,American (Traditional)
Denver,"Snooze, an A.M. Eatery",4.0,64,Cocktail Bars
Denver,Colonna's Pizza,4.0,252,Pizza
Denver,Colonna's Pizza,4.0,252,Italian
Denver,Colonna's Pizza,4.0,252,Beer Bar
Denver,Cerebral Brewing,4.0,274,Breweries
Denver,Cerebral Brewing,4.0,274,Beer Bar
Denver,Cerebral Brewing,4.0,274,Pubs
Denver,Golden Flame Hot Wings,4.0,202,Chicken Wings
Denver,Golden Flame Hot Wings,4.0,202,American (Traditional)
Denver,Golden Flame Hot Wings,4.0,202,Sports Bars
Denver,Linger,4.0,3947,Asian Fusion
Denver,Linger,4.0,3947,Breakfast & Brunch
Denver,Linger,4.0,3947,Bars
Denver,Dos Santos,4.0,599,Mexican
Denver,Dos Santos,4.0,599,Bars
Denver,Dos Santos,4.0,599,Tex-Mex
Denver,Improper City,4.0,153,Food Trucks
Denver,Improper City,4.0,153,Coffee & Tea
Denver,Improper City,4.0,153,Cocktail Bars
Denver,North Italia,4.0,956,Italian
Denver,North Italia,4.0,956,Pizza
Denver,North Italia,4.0,956,Cocktail Bars
Denver,The Griffin Tavern,4.0,237,Bars
Denver,The Griffin Tavern,4.0,237,American (New)
Denver,The Kitchen American Bistro,4.0,959,Bars
Denver,The Kitchen American Bistro,4.0,959,American (Traditional)
Denver,Duo Restaurant,4.0,757,American (New)
Denver,Duo Restaurant,4.0,757,Breakfast & Brunch
Denver,Duo Restaurant,4.0,757,Bars
Denver,Misfits Sports Bar And Grill,4.0,48,Sports Bars
Denver,Misfits Sports Bar And Grill,4.0,48,American (Traditional)
Denver,Piripi,4.0,104,Tapas/Small Plates
Denver,Piripi,4.0,104,Cocktail Bars
Denver,Piripi,4.0,104,Seafood
Denver,The Nob Hill Inn,4.0,73,Dive Bars
Denver,"Snooze, an A.M. Eatery",4.0,862,Breakfast & Brunch
Denver,"Snooze, an A.M. Eatery",4.0,862,American (Traditional)
Denver,"Snooze, an A.M. Eatery",4.0,862,Cocktail Bars
Denver,Footprints Restaurant at Fossil Trace,4.0,57,American (Traditional)
Denver,Footprints Restaurant at Fossil Trace,4.0,57,Bars
Denver,Cuba Cuba Sandwicheria,4.0,285,Sandwiches
Denver,Cuba Cuba Sandwicheria,4.0,285,Cuban
Denver,Cuba Cuba Sandwicheria,4.0,285,Cocktail Bars
Denver,Colorado Plus Brew Pub,4.0,377,Breweries
Denver,Colorado Plus Brew Pub,4.0,377,Pubs
Denver,Colorado Plus Brew Pub,4.0,377,American (New)
Denver,Blue Sushi Sake Grill,4.0,1235,Sushi Bars
Denver,Blue Sushi Sake Grill,4.0,1235,Japanese
Denver,Blue Sushi Sake Grill,4.0,1235,Cocktail Bars
Denver,Steakhouse No. 316,4.0,109,Steakhouses
Denver,Steakhouse No. 316,4.0,109,Bars
Denver,Backstreet Tavern & Grill,4.0,59,Sports Bars
Denver,Backstreet Tavern & Grill,4.0,59,Burgers
Denver,Backstreet Tavern & Grill,4.0,59,American (Traditional)
Denver,Alpha Charlie's Tap & Tavern,4.0,135,Sports Bars
Denver,Alpha Charlie's Tap & Tavern,4.0,135,American (Traditional)
Denver,Alpha Charlie's Tap & Tavern,4.0,135,Venues & Event Spaces
Denver,Park Burger - Pearl,4.0,905,Burgers
Denver,Park Burger - Pearl,4.0,905,Beer Bar
Denver,Mint Indian Restaurant & Lounge,4.0,423,Indian
Denver,Mint Indian Restaurant & Lounge,4.0,423,Sports Bars
Denver,Whispers On Havana,4.0,26,Bars
Denver,Whispers On Havana,4.0,26,Music Venues
Denver,Whispers On Havana,4.0,26,Karaoke
Denver,5280 Burger Bar - Denver,4.0,1871,Burgers
Denver,5280 Burger Bar - Denver,4.0,1871,American (Traditional)
Denver,5280 Burger Bar - Denver,4.0,1871,Sports Bars
Denver,Cracovia Polish-American Restaurant & Bar,4.0,309,Polish
Denver,Cracovia Polish-American Restaurant & Bar,4.0,309,Bars
Denver,Cracovia Polish-American Restaurant & Bar,4.0,309,Desserts
Denver,"Snooze, an A.M. Eatery",4.0,413,Breakfast & Brunch
Denver,"Snooze, an A.M. Eatery",4.0,413,American (Traditional)
Denver,"Snooze, an A.M. Eatery",4.0,413,Cocktail Bars
Denver,The Kitchen American Bistro,4.0,852,American (Traditional)
Denver,The Kitchen American Bistro,4.0,852,Bars
Denver,Corrida,4.0,170,Steakhouses
Denver,Corrida,4.0,170,Spanish
Denver,Corrida,4.0,170,Cocktail Bars
Denver,T-Bird Roadhouse ,4.0,29,Dive Bars
Denver,Happy Camper - Denver,4.0,855,Pizza
Denver,Happy Camper - Denver,4.0,855,Bars
Denver,Li'l Devils Lounge,4.0,70,Gay Bars
Denver,Li'l Devils Lounge,4.0,70,Lounges
Denver,Li'l Devils Lounge,4.0,70,Cocktail Bars
Denver,Walters303 - Uptown,4.0,401,Pizza
Denver,Walters303 - Uptown,4.0,401,Beer Bar
Denver,Walters303 - Uptown,4.0,401,Chicken Wings
Denver,Death & Co,4.0,370,Cocktail Bars
Denver,Death & Co,4.0,370,Lounges
Denver,Death & Co,4.0,370,Breakfast & Brunch
Denver,The Bluegrass - Candelas,4.0,75,Pizza
Denver,The Bluegrass - Candelas,4.0,75,Coffee & Tea
Denver,The Bluegrass - Candelas,4.0,75,Whiskey Bars
Denver,Maine Shack,4.0,406,Seafood
Denver,Maine Shack,4.0,406,Beer Bar
Denver,Maine Shack,4.0,406,Sandwiches
Denver,Gattara,4.0,89,Italian
Denver,Gattara,4.0,89,Pizza
Denver,Gattara,4.0,89,Cocktail Bars
Denver,Hyatt Place Boulder/Pearl Street,4.0,12,Coffee & Tea
Denver,Hyatt Place Boulder/Pearl Street,4.0,12,Bars
Denver,Mugsy's Bar,4.0,25,Bars
Denver,The Post Chicken & Beer,4.0,76,Chicken Shop
Denver,The Post Chicken & Beer,4.0,76,Beer Bar
Denver,The Vibe,4.0,13,Hookah Bars
Denver,Jake's Roadhouse,4.0,27,Dive Bars
Denver,Jake's Roadhouse,4.0,27,Music Venues
Denver,Jake's Roadhouse,4.0,27,American (Traditional)
Denver,Casa Mariachi,4.0,544,Mexican
Denver,Casa Mariachi,4.0,544,Bars
Denver,Avanti Food & Beverage,4.0,1344,Bars
Denver,Avanti Food & Beverage,4.0,1344,Food Court
Denver,British Bulldog,4.0,277,British
Denver,British Bulldog,4.0,277,Pubs
Denver,British Bulldog,4.0,277,Sports Bars
Denver,R&R Lounge Denver,4.0,29,Gay Bars
Denver,R&R Lounge Denver,4.0,29,Dive Bars
Denver,R&R Lounge Denver,4.0,29,Lounges
Denver,Clove Pizzeria & Tap,4.0,102,Pizza
Denver,Clove Pizzeria & Tap,4.0,102,Sports Bars
Denver,Yazoo BBQ Company,4.0,481,Barbeque
Denver,Yazoo BBQ Company,4.0,481,Bars
Denver,Yazoo BBQ Company,4.0,481,Sandwiches
Denver,ChoLon Modern Asian - Central Park,4.0,136,Asian Fusion
Denver,ChoLon Modern Asian - Central Park,4.0,136,Cocktail Bars
Denver,ChoLon Modern Asian - Central Park,4.0,136,Tapas/Small Plates
Denver,Pino's Place,4.0,237,Italian
Denver,Pino's Place,4.0,237,Wine Bars
Denver,The Rusty Tapp Colorado BBQ & Catering,4.0,143,Barbeque
Denver,The Rusty Tapp Colorado BBQ & Catering,4.0,143,Bars
Denver,The Rusty Tapp Colorado BBQ & Catering,4.0,143,American (Traditional)
Denver,SOL Mexican Cocina,4.0,669,Bars
Denver,SOL Mexican Cocina,4.0,669,Mexican
Denver,SOL Mexican Cocina,4.0,669,Breakfast & Brunch
Denver,Lady Nomada,4.0,196,Mexican
Denver,Lady Nomada,4.0,196,Latin American
Denver,Lady Nomada,4.0,196,Cocktail Bars
Denver,Park Burger - RiNo,4.0,460,Burgers
Denver,Park Burger - RiNo,4.0,460,American (Traditional)
Denver,Park Burger - RiNo,4.0,460,Sports Bars
Denver,Revival Denver Public House,4.0,66,American (New)
Denver,Revival Denver Public House,4.0,66,Bars
Denver,"Snooze, an A.M. Eatery",4.0,936,Breakfast & Brunch
Denver,"Snooze, an A.M. Eatery",4.0,936,American (Traditional)
Denver,"Snooze, an A.M. Eatery",4.0,936,Cocktail Bars
Denver,next door KITCHEN & BAR,4.0,676,American (New)
Denver,next door KITCHEN & BAR,4.0,676,Bars
Denver,Bait Shack Tavern,4.0,68,American (Traditional)
Denver,Bait Shack Tavern,4.0,68,Seafood
Denver,Bait Shack Tavern,4.0,68,Pubs
Denver,Teller's Taproom & Kitchen,4.0,689,American (Traditional)
Denver,Teller's Taproom & Kitchen,4.0,689,Breakfast & Brunch
Denver,Teller's Taproom & Kitchen,4.0,689,Bars
Denver,Taqueria Las Palmas II,4.0,70,Mexican
Denver,Taqueria Las Palmas II,4.0,70,Breakfast & Brunch
Denver,Taqueria Las Palmas II,4.0,70,Bars
Denver,3 Kilts Tavern,4.0,36,Pubs
Denver,3 Kilts Tavern,4.0,36,Irish
Denver,3 Kilts Tavern,4.0,36,American (Traditional)
Denver,Joyride Brewing,4.0,271,Breweries
Denver,Joyride Brewing,4.0,271,Beer Gardens
Denver,Joyride Brewing,4.0,271,Beer Bar
Denver,"Bourbon, Brews, Burgers of Parker",4.0,41,Burgers
Denver,"Bourbon, Brews, Burgers of Parker",4.0,41,Bars
Denver,Legends of Aurora Sports Grill,4.0,247,Pizza
Denver,Legends of Aurora Sports Grill,4.0,247,Sports Bars
Denver,Legends of Aurora Sports Grill,4.0,247,Sandwiches
Denver,Cherry Cricket - Ballpark,4.0,330,Sports Bars
Denver,Cherry Cricket - Ballpark,4.0,330,Burgers
Denver,Cherry Cricket - Ballpark,4.0,330,American (New)
Denver,"Snooze, an A.M. Eatery",4.0,676,Breakfast & Brunch
Denver,"Snooze, an A.M. Eatery",4.0,676,American (Traditional)
Denver,"Snooze, an A.M. Eatery",4.0,676,Cocktail Bars
Denver,Jaimes Mexican Restaurant,4.0,125,Mexican
Denver,Jaimes Mexican Restaurant,4.0,125,Bars
Denver,Jaimes Mexican Restaurant,4.0,125,Breakfast & Brunch
Denver,Bartaco Boulder,4.0,500,Mexican
Denver,Bartaco Boulder,4.0,500,Cocktail Bars
Denver,Golden Flame Hot Wings,4.0,306,Chicken Wings
Denver,Golden Flame Hot Wings,4.0,306,American (Traditional)
Denver,Golden Flame Hot Wings,4.0,306,Sports Bars
Denver,Patzcuaro's,4.0,431,Mexican
Denver,Patzcuaro's,4.0,431,Bars
Denver,Patzcuaro's,4.0,431,Seafood
Denver,Local Jones,4.0,139,American (New)
Denver,Local Jones,4.0,139,Breakfast & Brunch
Denver,Local Jones,4.0,139,Wine Bars
Denver,The Pig & The Sprout,4.0,640,American (Traditional)
Denver,The Pig & The Sprout,4.0,640,Breakfast & Brunch
Denver,The Pig & The Sprout,4.0,640,Cocktail Bars
Denver,El Tequileno Family Mexican Restaurant-Aurora,4.0,370,Mexican
Denver,El Tequileno Family Mexican Restaurant-Aurora,4.0,370,Sports Bars
Denver,Citizen Rail,4.0,419,Bars
Denver,Citizen Rail,4.0,419,Seafood
Denver,Citizen Rail,4.0,419,Burgers
Denver,Campus Lounge,4.0,49,Lounges
Denver,Campus Lounge,4.0,49,Sports Bars
Denver,Campus Lounge,4.0,49,Dive Bars
Denver,Cherry Cricket,4.0,3034,Burgers
Denver,Cherry Cricket,4.0,3034,Sports Bars
Denver,Cherry Cricket,4.0,3034,American (New)
Denver,Revival Brews,4.0,178,Pubs
Denver,Revival Brews,4.0,178,"Beer, Wine & Spirits"
Denver,Columbine Steak House & Lounge,4.0,343,Steakhouses
Denver,Columbine Steak House & Lounge,4.0,343,Lounges
Denver,Inga's Alpine Tavern,4.0,244,Cocktail Bars
Denver,Inga's Alpine Tavern,4.0,244,Lounges
Denver,Inga's Alpine Tavern,4.0,244,Sandwiches
Denver,Bar Dough,4.0,618,Italian
Denver,Bar Dough,4.0,618,Pizza
Denver,Bar Dough,4.0,618,Bars
Denver,Bull & Bush,4.0,927,American (Traditional)
Denver,Bull & Bush,4.0,927,Breweries
Denver,Bull & Bush,4.0,927,Pubs
Denver,Candlelight Tavern,4.0,138,Dive Bars
Denver,Candlelight Tavern,4.0,138,American (Traditional)
Denver,Hard Times Tavern,5.0,1,Dive Bars
Denver,Cochino Taco,5.0,1,Tacos
Denver,Cochino Taco,5.0,1,Salad
Denver,Cochino Taco,5.0,1,Cocktail Bars
Denver,Vino Volo,4.0,57,Wine Bars
Denver,Vino Volo,4.0,57,Tapas/Small Plates
Denver,The Viking,4.0,8,Dive Bars
Denver,Junction Bar,5.0,1,Wine Bars
Denver,Junction Bar,5.0,1,Beer Bar
Denver,Junction Bar,5.0,1,Cocktail Bars
Denver,Tj's,4.0,24,Sports Bars
Denver,Tj's,4.0,24,Chicken Wings
Denver,Tj's,4.0,24,Sandwiches
Denver,La Jaula Sports Bar & Grill,5.0,1,Sports Bars
Denver,La Jaula Sports Bar & Grill,5.0,1,American (Traditional)
Denver,Dainty's Cocktail and Smoke Lounge,5.0,1,Hookah Bars
Denver,Dainty's Cocktail and Smoke Lounge,5.0,1,Cigar Bars
Denver,Dainty's Cocktail and Smoke Lounge,5.0,1,Lounges
Denver,Neptune Cafe,5.0,1,Cafes
Denver,Neptune Cafe,5.0,1,Coffee & Tea
Denver,Neptune Cafe,5.0,1,Bars
Denver,Bear Cub Coffee & Pub,5.0,1,Pubs
Denver,Bear Cub Coffee & Pub,5.0,1,Coffee & Tea
Denver,Bear Cub Coffee & Pub,5.0,1,Cocktail Bars
Denver,Jad’s Esports Lounge and Cafe,5.0,1,Internet Cafes
Denver,Jad’s Esports Lounge and Cafe,5.0,1,Lounges
Denver,Tora Poke plus Noodle House,4.5,4,Ramen
Denver,Tora Poke plus Noodle House,4.5,4,Noodles
Denver,Tora Poke plus Noodle House,4.5,4,Beer Bar
Denver,Yonsei,5.0,1,Sushi Bars
Denver,Yonsei,5.0,1,Salad
Denver,Yonsei,5.0,1,Bars
Denver,Wheelz Bar & Grill,4.0,9,Bars
Denver,Wheelz Bar & Grill,4.0,9,Mexican
Denver,Rocky Top Tavern,4.0,103,Sports Bars
Denver,Rocky Top Tavern,4.0,103,American (Traditional)
Denver,52eighty Sports Bar & Nightclub,5.0,1,Sports Bars
Denver,La Distileria,4.0,43,Cocktail Bars
Denver,La Distileria,4.0,43,Breakfast & Brunch
Denver,La Distileria,4.0,43,Tacos
Denver,Virgilio's Pizzeria & Wine Bar,4.0,553,Pizza
Denver,Virgilio's Pizzeria & Wine Bar,4.0,553,Italian
Denver,Virgilio's Pizzeria & Wine Bar,4.0,553,Wine Bars
Denver,Vatos Tacos & Tequila,5.0,1,Mexican
Denver,Vatos Tacos & Tequila,5.0,1,Cocktail Bars
Denver,Behind The Scenes Tap House,4.0,27,Sports Bars
Denver,Behind The Scenes Tap House,4.0,27,Wine Bars
Denver,Behind The Scenes Tap House,4.0,27,Beer Bar
Denver,Penthouse Caribbean Restaurant,4.0,21,Caribbean
Denver,Penthouse Caribbean Restaurant,4.0,21,Cafes
Denver,Penthouse Caribbean Restaurant,4.0,21,Bars
Denver,The Peaks Bar & Grill,5.0,1,Bars
Denver,The Peaks Bar & Grill,5.0,1,American (Traditional)
Denver,The Peaks Bar & Grill,5.0,1,Sandwiches
Denver,DJ’S Watering Hole,4.0,20,Barbeque
Denver,DJ’S Watering Hole,4.0,20,American (New)
Denver,DJ’S Watering Hole,4.0,20,Beer Bar
Denver,Monaghan's Bar and Grill,4.0,25,Bars
Denver,Monaghan's Bar and Grill,4.0,25,American (Traditional)
Denver,Illegal Pete's on The Hill,4.0,56,Bars
Denver,Illegal Pete's on The Hill,4.0,56,Mexican
Denver,Illegal Pete's on The Hill,4.0,56,Breakfast & Brunch
Denver,Sobo 151 Czech Bar & Grill,4.0,239,Sports Bars
Denver,Sobo 151 Czech Bar & Grill,4.0,239,Pool Halls
Denver,Sobo 151 Czech Bar & Grill,4.0,239,Czech
Denver,next door KITCHEN & BAR,4.0,361,American (Traditional)
Denver,next door KITCHEN & BAR,4.0,361,Bars
Denver,next door KITCHEN & BAR,4.0,361,Breakfast & Brunch
Denver,T/ACO an Urban Taqueria,4.0,617,Mexican
Denver,T/ACO an Urban Taqueria,4.0,617,Bars
Denver,Illegal Pete's Lodo,4.0,849,Bars
Denver,Illegal Pete's Lodo,4.0,849,Mexican
Denver,Illegal Pete's Lodo,4.0,849,Breakfast & Brunch
Denver,Steuben's Uptown,4.0,3185,Diners
Denver,Steuben's Uptown,4.0,3185,Breakfast & Brunch
Denver,Steuben's Uptown,4.0,3185,Cocktail Bars
Denver,I.C. Brewhouse - Castle Rock,4.0,61,Chicken Wings
Denver,I.C. Brewhouse - Castle Rock,4.0,61,American (Traditional)
Denver,I.C. Brewhouse - Castle Rock,4.0,61,Cocktail Bars
Denver,54thirty Rooftop,4.0,424,Lounges
Denver,54thirty Rooftop,4.0,424,Cocktail Bars
Denver,Slater's 50/50,4.0,237,Burgers
Denver,Slater's 50/50,4.0,237,Beer Bar
Denver,The Crawling Crab,4.0,56,Seafood
Denver,The Crawling Crab,4.0,56,Wine Bars
Denver,The Crawling Crab,4.0,56,Beer Bar
Denver,Bad Daddy's Burger Bar,4.0,412,Burgers
Denver,Bad Daddy's Burger Bar,4.0,412,Bars
Denver,Bad Daddy's Burger Bar,4.0,412,American (New)
Denver,The Lockwood,4.0,48,Whiskey Bars
Denver,The Lockwood,4.0,48,Tapas Bars
Denver,The Lockwood,4.0,48,American (Traditional)
Denver,My Neighbor Felix LoHi,4.0,380,Mexican
Denver,My Neighbor Felix LoHi,4.0,380,Bars
Denver,Rayback Collective,4.0,185,Food Trucks
Denver,Rayback Collective,4.0,185,Bars
Denver,Rayback Collective,4.0,185,Music Venues
Denver,Fire On The Mountain - Highlands,4.0,924,Chicken Wings
Denver,Fire On The Mountain - Highlands,4.0,924,Bars
Denver,Fire On The Mountain - Highlands,4.0,924,American (Traditional)
Denver,Bacon Social House,4.0,87,Breakfast & Brunch
Denver,Bacon Social House,4.0,87,American (New)
Denver,Bacon Social House,4.0,87,Cocktail Bars
Denver,The 303 Sports Grill,4.0,216,Sports Bars
Denver,The 303 Sports Grill,4.0,216,American (Traditional)
Denver,Bacon Social House,4.0,464,American (New)
Denver,Bacon Social House,4.0,464,Breakfast & Brunch
Denver,Bacon Social House,4.0,464,Cocktail Bars
Denver,North County,4.0,629,Mexican
Denver,North County,4.0,629,Seafood
Denver,North County,4.0,629,Bars
Denver,La Diabla Pozole Y Mezcal,4.0,132,Mexican
Denver,La Diabla Pozole Y Mezcal,4.0,132,Cocktail Bars
Denver,Kachina Cantina,4.0,620,Mexican
Denver,Kachina Cantina,4.0,620,Cocktail Bars
Denver,Lincoln's Roadhouse,4.0,162,Bars
Denver,Lincoln's Roadhouse,4.0,162,Cajun/Creole
Denver,Lincoln's Roadhouse,4.0,162,Music Venues
Denver,The Sportsbook Bar & Grill,4.0,217,American (New)
Denver,The Sportsbook Bar & Grill,4.0,217,Sports Bars
Denver,The Sportsbook Bar & Grill,4.0,217,Burgers
Denver,Providence At 5280,4.0,329,Bars
Denver,Providence At 5280,4.0,329,American (New)
Denver,Park & Co,4.0,682,Burgers
Denver,Park & Co,4.0,682,American (Traditional)
Denver,Park & Co,4.0,682,Cocktail Bars
Denver,Tom's Watch Bar,4.0,274,Sports Bars
Denver,Tom's Watch Bar,4.0,274,American (Traditional)
Denver,Atomic Cowboy,4.0,393,Southern
Denver,Atomic Cowboy,4.0,393,Pizza
Denver,Atomic Cowboy,4.0,393,Cocktail Bars
Denver,Pho Belmarasia,4.0,206,Vietnamese
Denver,Pho Belmarasia,4.0,206,Asian Fusion
Denver,Pho Belmarasia,4.0,206,Cocktail Bars
Denver,The Bison Grill,4.0,81,American (Traditional)
Denver,The Bison Grill,4.0,81,Bars
Denver,Machete Tequila + Tacos,4.0,668,Mexican
Denver,Machete Tequila + Tacos,4.0,668,Beer Bar
Denver,Machete Tequila + Tacos,4.0,668,Cocktail Bars
Denver,The Well at Bradford Junction,4.0,19,Pubs
Denver,Hopdoddy Burger Bar,4.0,57,Burgers
Denver,Hopdoddy Burger Bar,4.0,57,American (New)
Denver,Hopdoddy Burger Bar,4.0,57,Cocktail Bars
Denver,The Local Boulder,4.0,19,Barbeque
Denver,The Local Boulder,4.0,19,Sandwiches
Denver,The Local Boulder,4.0,19,Bars
Denver,Via Baci,4.0,520,Italian
Denver,Via Baci,4.0,520,Wine Bars
Denver,Via Baci,4.0,520,Pizza
Denver,Yak and Yeti - Denver,4.0,461,Indian
Denver,Yak and Yeti - Denver,4.0,461,Venues & Event Spaces
Denver,Yak and Yeti - Denver,4.0,461,Beer Bar
Denver,Los Dos Potrillos,4.0,427,Mexican
Denver,Los Dos Potrillos,4.0,427,Bars
Denver,Clancy's Irish Pub,4.0,182,Pubs
Denver,Clancy's Irish Pub,4.0,182,Irish
Denver,Corinne,4.0,484,Bars
Denver,Corinne,4.0,484,Breakfast & Brunch
Denver,Corinne,4.0,484,Salad
Denver,Thai House,4.0,88,Sports Bars
Denver,Thai House,4.0,88,Asian Fusion
Denver,The Shindig Bar and Kitchen,4.0,85,Sandwiches
Denver,The Shindig Bar and Kitchen,4.0,85,Bars
Denver,The Shindig Bar and Kitchen,4.0,85,Pizza
Denver,Tapas Sky Bar,4.0,84,Tapas Bars
Denver,Tapas Sky Bar,4.0,84,Cocktail Bars
Denver,Dirty Dogs Roadhouse,4.0,84,Bars
Denver,Dirty Dogs Roadhouse,4.0,84,American (Traditional)
Denver,Dirty Dogs Roadhouse,4.0,84,Breakfast & Brunch
Denver,The Bar Car,4.0,195,Bars
Denver,Black+Haus Tavern,4.0,123,American (New)
Denver,Black+Haus Tavern,4.0,123,Bars
Denver,Black+Haus Tavern,4.0,123,Breakfast & Brunch
Denver,EDGE Restaurant and Bar,4.0,454,Steakhouses
Denver,EDGE Restaurant and Bar,4.0,454,Bars
Denver,EDGE Restaurant and Bar,4.0,454,Breakfast & Brunch
Denver,Lounge 5280,4.0,154,Wine Bars
Denver,Lounge 5280,4.0,154,Tapas/Small Plates
Denver,Billy's Inn - Denver,4.0,450,Bars
Denver,Billy's Inn - Denver,4.0,450,American (Traditional)
Denver,ChopHouse & Brewery Denver,4.0,782,Steakhouses
Denver,ChopHouse & Brewery Denver,4.0,782,Wine Bars
Denver,Great Divide Barrel Bar,4.0,122,Breweries
Denver,Great Divide Barrel Bar,4.0,122,Beer Bar
Denver,Great Divide Barrel Bar,4.0,122,Beer Tours
Denver,Little India Restaurant & Bar,4.0,366,Indian
Denver,Little India Restaurant & Bar,4.0,366,Bars
Denver,Little India Restaurant & Bar,4.0,366,Gluten-Free
Denver,Fontana Sushi,4.0,196,Sushi Bars
Denver,Fontana Sushi,4.0,196,Japanese
Denver,Fontana Sushi,4.0,196,Bars
Denver,Los Portales Mexican Restaurant,4.0,130,Mexican
Denver,Los Portales Mexican Restaurant,4.0,130,Bars
Denver,Greg's Kitchen & Taphouse,4.0,106,American (Traditional)
Denver,Greg's Kitchen & Taphouse,4.0,106,Pubs
Denver,Greg's Kitchen & Taphouse,4.0,106,Chicken Wings
Denver,Birdcall,4.0,136,Chicken Shop
Denver,Birdcall,4.0,136,Sandwiches
Denver,Birdcall,4.0,136,Cocktail Bars
Denver,Mile High Spirits,4.0,197,Bars
Denver,Mile High Spirits,4.0,197,Distilleries
Denver,Greek To Me,4.0,256,Greek
Denver,Greek To Me,4.0,256,Bars
Denver,The Yak and Yeti - Westminster,4.0,541,Indian
Denver,The Yak and Yeti - Westminster,4.0,541,Bars
Denver,The Yak and Yeti - Westminster,4.0,541,Himalayan/Nepalese
Denver,Mama Lolita's Mexican,4.0,50,Mexican
Denver,Mama Lolita's Mexican,4.0,50,Cocktail Bars
Denver,Avanti Food & Beverage,4.0,186,Food Court
Denver,Avanti Food & Beverage,4.0,186,Cocktail Bars
Denver,Avanti Food & Beverage,4.0,186,Sandwiches
Denver,Băo Brewhouse,4.0,470,Dim Sum
Denver,Băo Brewhouse,4.0,470,Asian Fusion
Denver,Băo Brewhouse,4.0,470,Bars
Denver,Machete Tequila + Tacos,4.0,185,Mexican
Denver,Machete Tequila + Tacos,4.0,185,Bars
Denver,Moose Hill Cantina,4.0,352,Mexican
Denver,Moose Hill Cantina,4.0,352,Seafood
Denver,Moose Hill Cantina,4.0,352,Cocktail Bars
Denver,The 1UP Arcade Bar - Greenwood,4.0,116,Arcades
Denver,The 1UP Arcade Bar - Greenwood,4.0,116,Bars
Denver,The 1UP Arcade Bar - Greenwood,4.0,116,American (Traditional)
Denver,West End Tap House,4.0,213,American (Traditional)
